plateId,wellId,mutant,geneLocus,function,umap1,umap2,functionalGroup,dotColor
Plate1_Drawer3 31-Jul-2025 10-11-19,B12,argF,VC_2508,Ornithine carbamoyltransferase; Reversibly catalyzes the transfer of the carbamoyl group from carbamoyl phosphate (CP) to the N(epsilon) atom of ornithine (ORN) to produce L-citrulline; Belongs to the aspartate/ornithine carbamoyltransferase superfamily. OTCase family.,7.6088095,7.303011,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,B2,fliS,VC_2138,Flagellar protein FliS; Similar to GB:U12816 PID:1254205; identified by sequence similarity; putative.,10.573835,-2.2090163,Motility,#ff0004
Plate1_Drawer3 31-Jul-2025 10-11-19,B3,VC_A1081,VC_A1081,Hypothetical protein; Identified by Glimmer2; putative.,10.41342,5.6348705,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,B4,VC_1909,VC_1909,Hypothetical protein; Identified by Glimmer2; putative.,8.819582,7.3147335,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,B5,VC_0449,VC_0449,Methyl-accepting chemotaxis protein; Similar to GB:X61367 PID:48195; identified by sequence similarity; putative.,9.748004,10.906561,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,B6,VC_1498,VC_1498,Conserved hypothetical protein; Identified by Glimmer2; putative.,7.380298,7.38033,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,B7,VC_2756,VC_2756,Potassium uptake protein TrkH; Low-affinity potassium transport system. Interacts with Trk system potassium uptake protein TrkA; Belongs to the TrkH potassium transport family.,8.889526,4.284561,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,B8,VC_0113,VC_0113,Methyltransferase-related protein; Similar to SP:P37431 PID:295895; identified by sequence similarity; putative.,8.678846,3.8559554,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,B9,VC_1423,VC_1423,Hypothetical protein; Identified by Glimmer2; putative.,9.67356,8.11687,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,C1,VC_A0588,VC_A0588,"Peptide ABC transporter, ATP-binding protein, putative; Similar to SP:P33916 PID:405909 GB:U00096 PID:1736845 PID:1788506; identified by sequence similarity; putative; Belongs to the ABC transporter superfamily.",10.176086,10.535112,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,C10,epsC,VC_2734,"General secretion pathway protein C; Involved in a type II secretion system (T2SS, formerly general secretion pathway, GSP) for the export of proteins (By similarity). Required for secretion of cholera toxin through the outer membrane.",9.008702,10.115014,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,C11,proQ,VC_1497,"Conserved hypothetical protein; RNA chaperone with significant RNA binding, RNA strand exchange and RNA duplexing activities; Belongs to the ProQ family.",9.794541,10.246378,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,C12,VC_2627,VC_2627,DamX-related protein; Similar to SP:P11557 GB:Z19601 PID:41226 PID:43274 PID:606322; identified by sequence similarity; putative.,10.737748,10.599709,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,C2,gshB,VC_0468,Glutathione synthetase; Similar to SP:P04425 GB:X01666 PID:41625 PID:882476 GB:U00096; identified by sequence similarity; putative.,7.7234783,6.5523205,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,C3,potB,VC_1427,"Spermidine/putrescine ABC transporter, permease protein; Similar to GB:M64519 SP:P23860 PID:147327 GB:U00096 PID:1651552; identified by sequence similarity; putative.",9.065566,1.514742,Polyamine Import,#14f7f0
Plate1_Drawer3 31-Jul-2025 10-11-19,C4,flgE,VC_2197,Flagellar hook protein FlgE; Similar to GB:X51737 SP:P16322 GB:X52093 PID:47673; identified by sequence similarity; putative.,10.966205,-0.58920985,Motility,#ff0004
Plate1_Drawer3 31-Jul-2025 10-11-19,C5,glyQ,VC_0021,"glycyl-tRNA synthetase, alpha chain; Similar to SP:P00960 GB:J01622 PID:146222 PID:146225 PID:466698; identified by sequence similarity; putative.",10.790099,11.010263,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,C6,VC_0462,VC_0462,Twitching motility protein PilT; Similar to SP:P24559 GB:X67095 PID:151490; identified by sequence similarity; putative.,9.184147,8.91421,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,C7,flhA,VC_2069,"Flagellar biosynthetic protein FlhA; Required for formation of the rod structure of the flagellar apparatus. Together with FliI and FliH, may constitute the export apparatus of flagellin; Belongs to the FHIPEP (flagella/HR/invasion proteins export pore) family.",9.754967,-1.3928659,Motility,#ff0004
Plate1_Drawer3 31-Jul-2025 10-11-19,C8,VC_0399,VC_0399,MSHA biogenesis protein MshI; Similar to PID:791156 PID:791153; identified by sequence similarity; putative.,6.983767,2.8676984,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,C9,fliD,VC_2140,"Flagellar hook-associated protein FliD; FILAMENT CAP Required for the morphogenesis and for the elongation of the flagellar filament by facilitating polymerization of the flagellin monomers at the tip of growing filament. Forms a capping structure, which prevents flagellin subunits (transported through the central channel of the flagellum) from leaking out without polymerization at the distal end (By similarity).",10.1734495,11.362479,Motility,#ff0004
Plate1_Drawer3 31-Jul-2025 10-11-19,D1,VC_0196,VC_0196,ATP-dependent DNA helicase RecQ; Similar to GB:M87049 SP:P15043 GB:M30198 PID:147559 PID:148221; identified by sequence similarity; putative.,9.281722,5.090067,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,D10,VC_2270,VC_2270,Riboflavin,5.6167283,2.0831761,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,D11,VC_2718; VC_2719,VC_2718; VC_2719,,4.7521615,-5.935182,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,D12,wbeG,VC_0245,rfbG protein; Similar to GB:X59554 PID:48387; identified by sequence similarity; putative.,10.51526,4.344578,O-Antigen Biosynthesis,#0096ff
Plate1_Drawer3 31-Jul-2025 10-11-19,D2,VC_1933,VC_1933,Hypothetical protein; Identified by Glimmer2; putative.,11.166064,6.5355034,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,D3,VC_A0001,VC_A0001,Hypothetical protein; Identified by Glimmer2; putative.,9.8812065,9.624876,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,D4,fadR,VC_1900,Fatty acid metabolism regulator protein; Multifunctional regulator of fatty acid metabolism.,7.401996,-0.4873032,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,D5,pilC,VC_2425,Type IV pilin biogenesis protein PilC; Involved in the translocation of the type IV pilin; Belongs to the GSP F family.,8.909377,8.368269,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,D6,pta,VC_1097,Phosphate acetyltransferase; Involved in acetate metabolism; In the N-terminal section; belongs to the CobB/CobQ family.,11.008055,11.998893,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,D7,VC_A0800,VC_A0800,creA protein; Similar to SP:P08367 GB:M13608 PID:147249 PID:147691 PID:537237; identified by sequence similarity; putative.,10.05439,2.1834323,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,D8,wzt,VC_0247,lipopolysaccharide/O-antigen transport protein; Similar to GB:X59554 PID:48389; identified by sequence similarity; putative.,11.324879,10.307026,O-Antigen Biosynthesis,#0096ff
Plate1_Drawer3 31-Jul-2025 10-11-19,D9,wbeM,VC_0250,Iron-containing alcohol dehydrogenase family protein RfbM; Similar to GB:M26941 SP:P13604 PID:144714; identified by sequence similarity; putative.,11.787084,9.527928,O-Antigen Biosynthesis,#0096ff
Plate1_Drawer3 31-Jul-2025 10-11-19,E1,VC_A0759,VC_A0759,"Arginine ABC transporter, periplasmic arginine-binding protein; Similar to SP:P30859 GB:X67753 GB:X86160 PID:40931 PID:769791; identified by sequence similarity; putative; Belongs to the bacterial solute-binding protein 3 family.",11.228546,9.310862,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,E10,VC_1887,VC_1887,Hypothetical protein; Identified by Glimmer2; putative.,5.127611,-6.047729,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,E11,VC_A0620,VC_A0620,"Thiosulfate sulfurtransferase SseA, putative; Similar to SP:P31142 GB:U00096 PID:1788869 PID:1799924; identified by sequence similarity; putative.",9.9185295,11.306162,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,E12,trmJ,VC_0746,"RNA methyltransferase, TrmH family; Catalyzes the formation of 2'O-methylated cytidine (Cm32) or 2'O-methylated uridine (Um32) at position 32 in tRNA.",11.451253,12.217296,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,E2,VC_A0785,VC_A0785,GGDEF family protein; Similar to PID:1651932; identified by sequence similarity; putative.,10.835709,5.317538,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,E3,fliE,VC_2134,Flagellar hook-basal body complex protein FliE; Similar to PID:2338730; identified by sequence similarity; putative.,10.476087,-2.0382931,Motility,#ff0004
Plate1_Drawer3 31-Jul-2025 10-11-19,E4,VC_1581,VC_1581,"NADH dehydrogenase, putative; Similar to SP:P33607 PID:397909 GB:U00096 PID:1788614 PID:1799638; identified by sequence similarity; putative.",10.733618,10.903381,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,E5,fliP,VC_2123,Flagellar biosynthetic protein FliP; Plays a role in the flagellum-specific transport system. Belongs to the FliP/MopC/SpaP family.,10.733328,-2.1974027,Motility,#ff0004
Plate1_Drawer3 31-Jul-2025 10-11-19,E6,lpxM,VC_0212,Lipid A biosynthesis (kdo)2-(lauroyl)-lipid IVA acyltransferase; Catalyzes the transfer of myristate from myristoyl-acyl carrier protein (ACP) to Kdo(2)-(lauroyl)-lipid IV(A) to form Kdo(2)- lipid A.,11.134069,3.1972156,O-Antigen Biosynthesis,#0096ff
Plate1_Drawer3 31-Jul-2025 10-11-19,E7,VC_2714,VC_2714,Transcriptional regulator OmpR; Similar to PID:2108342; identified by sequence similarity; putative.,11.2663,12.003812,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,E9,VC_1154,VC_1154,Hypothetical protein; Identified by Glimmer2; putative.,11.115787,12.090956,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,F10,cdgJ,VC_0137,Conserved hypothetical protein; Phosphodiesterase (PDE) that catalyzes the hydrolysis of cyclic diguanylate (c-di-GMP). Positively regulates motility and negatively regulates biofilm formation.,7.118231,5.9738517,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,F11,recO,VC_2459,DNA repair protein RecO; Involved in DNA repair and RecF pathway recombination.,9.329288,7.049283,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,F12,VC_A0999,VC_A0999,"Transcriptional regulator, TetR family; Similar to GB:U00096 PID:1787354; identified by sequence similarity; putative.",9.967961,9.124685,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,F2,VC_2224,VC_2224,GGDEF family protein; Similar to GB:U00096 PID:1787603; identified by sequence similarity; putative.,11.83575,12.291561,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,F3,VC_A1099,VC_A1099,"ABC transporter, permease protein; Similar to SP:P33591 GB:X73143 PID:404846 PID:466613 GB:U00096; identified by sequence similarity; putative.",10.812902,11.874715,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,F4,VC_1320,VC_1320,DNA-binding response regulator; Similar to PID:1079807 SP:P52108 GB:U00096 PID:1742647 PID:1742658; identified by sequence similarity; putative.,11.109581,12.110705,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,F5,VC_1319,VC_1319,Sensor histidine kinase; Similar to GB:M36795 SP:P08336 GB:X13307 PID:145590 PID:305015; identified by sequence similarity; putative.,10.911481,11.907327,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,F6,VC_A0536,VC_A0536,Conserved hypothetical protein; Identified by Glimmer2; putative.,10.975615,11.069283,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,F7,VC_1414,VC_1414,"Thermostable carboxypeptidase 1; Broad specificity carboxypetidase that releases amino acids sequentially from the C-terminus, including neutral, aromatic, polar and basic residues.",8.995858,10.618179,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,F8,VC_A0527,VC_A0527,Conserved hypothetical protein; Identified by Glimmer2; putative.,11.178462,12.055431,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,F9,argH,VC_2641,Argininosuccinate lyase; Similar to SP:P11447 GB:J01590 GB:M21446 PID:145335 PID:396307; identified by sequence similarity; putative.,10.239971,10.800844,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,G10,rluE,VC_1140,Pseudouridine synthase family 1 protein; Responsible for synthesis of pseudouridine from uracil-2457 in 23S ribosomal RNA; Belongs to the pseudouridine synthase RsuA family.,8.493715,5.8172183,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,G11,VC_2524,VC_2524,Conserved hypothetical protein; Catalyzes the hydrolysis of 3-deoxy-D-manno-octulosonate 8- phosphate (KDO 8-P) to 3-deoxy-D-manno-octulosonate (KDO) and inorganic phosphate; Belongs to the KdsC family.,8.770706,9.474727,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,G12,VC_0900,VC_0900,GGDEF family protein; Similar to PID:1652841; identified by sequence similarity; putative.,10.679047,3.3000119,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,G2,VC_A0171,VC_A0171,Conserved hypothetical protein; Identified by Glimmer2; putative.,9.570561,3.726518,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,G3,fliJ,VC_2129,"Flagellar protein FliJ, putative; Similar to PID:1071644 SP:P52613 GB:U00096 PID:1736608 PID:1788252; identified by sequence similarity; putative.",10.457816,8.138098,Motility,#ff0004
Plate1_Drawer3 31-Jul-2025 10-11-19,G4,VC_0161,VC_0161,Transcriptional activator IlvY; Similar to GB:L42023 SP:P44821 PID:1005575 PID:1220765 PID:1204932; identified by sequence similarity; putative; Belongs to the LysR transcriptional regulatory family.,7.615343,4.0764008,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,G5,VC_0405,VC_0405,MSHA biogenesis protein MshE; Similar to PID:791156 PID:791159; identified by sequence similarity; putative.,10.498496,11.058615,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,G6,VC_1295,VC_1295,Conserved hypothetical protein; Phosphodiesterase (PDE) that catalyzes the hydrolysis of cyclic diguanylate (c-di-GMP) to GMP in vitro. Increases motility and decreases biofilm formation in vivo.,11.127131,12.090019,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,G7,flgD,VC_2198,Basal-body rod modification protein FlgD; Required for flagellar hook formation. May act as a scaffolding protein.,11.626661,-0.97291493,Motility,#ff0004
Plate1_Drawer3 31-Jul-2025 10-11-19,G8,manC,VC_0241,Mannose-1-phosphate guanylyltransferase; Similar to GB:X59554 SP:Q07024 PID:48383; identified by sequence similarity; putative.,2.1665854,-0.33105728,O-Antigen Biosynthesis,#0096ff
Plate1_Drawer3 31-Jul-2025 10-11-19,H1,flhG,VC_2067,MinD-related protein; Similar to GP:3695013; identified by sequence similarity; putative. MULTIPLE FILAMENTS,2.359948,6.0026574,Motility,#ff0004
Plate1_Drawer3 31-Jul-2025 10-11-19,H10,trpR,VC_0701,"Trp operon repressor, putative; This protein is an aporepressor. When complexed with L- tryptophan it binds the operator region of the trp operon and prevents the initiation of transcription (By similarity).",7.8089514,5.351211,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,H11,greA,VC_0634,"Transcription elongation factor GreA; Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides.",7.6877594,6.4120455,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,H12,VC_0419,VC_0419,Cytoplasmic axial filament protein; Similar to SP:P25537 PID:48826 PID:606187 GB:U00096 PID:1789645; identified by sequence similarity; putative.,10.426463,9.95988,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,H2,VC_A0940,VC_A0940,"Transcriptional regulator, DeoR family; Similar to SP:P09392 GB:M96795 PID:146186 PID:606358 GB:U00096; identified by sequence similarity; putative.",11.588181,9.588222,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,H3,ectA,VC_A0825,"L-2,4-diaminobutyric acid acetyltransferase; Catalyzes the acetylation of L-2,4-diaminobutyrate (DABA) to gamma-N-acetyl-alpha,gamma-diaminobutyric acid (ADABA) with acetyl coenzyme A.",11.042597,9.582748,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,H4,VC_A0840,VC_A0840,"Deoxycytidylate deaminase, putative; Similar to SP:P33968 GB:X70289 PID:396216; identified by sequence similarity; putative.",11.239453,10.679214,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,H6,VC_2522,VC_2522,Conserved hypothetical protein; Identified by Glimmer2; putative.,11.251664,10.404245,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,H7,glmS,VC_0487,"Glucosamine--fructose-6-phosphate aminotransferase (isomerizing); Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source.",11.09455,10.342173,Unclassified,#ff00c3
Plate1_Drawer3 31-Jul-2025 10-11-19,H8,manA,VC_0269,Mannose-6-phosphate isomerase; Similar to SP:P25081 GB:X57117 PID:48820; identified by sequence similarity; putative; Belongs to the mannose-6-phosphate isomerase type 1 family.,2.0706837,-0.27355036,O-Antigen Biosynthesis,#0096ff
Plate1_Drawer3 31-Jul-2025 10-11-19,H9,nusB,VC_2267,N utilization substance protein B; Involved in transcription antitermination. Required for transcription of ribosomal RNA (rRNA) genes. Binds specifically to the boxA antiterminator sequence of the ribosomal RNA (rrn) operons.,10.039616,10.625011,Unclassified,#ff00c3
Plate1_Drawer4 02-Oct-2025 11-49-46,A1,ung,VC_2359,uracil-DNA glycosylase; Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine.,9.687941,5.6180887,Unclassified,#ff00c3
Plate1_Drawer4 02-Oct-2025 11-49-46,A10,VC_1462,VC_1462,RstB2 protein; Similar to GP:2564358; identified by sequence similarity; putative.,8.530886,8.67095,Unclassified,#ff00c3
