plateId,wellId,mutant,geneLocus,function,umap1,umap2,peakBiomass,peakBiomassNorm
Plate1_Drawer3 31-Jul-2025 10-11-19,C8,VC_0399,VC_0399,MSHA biogenesis protein MshI; Similar to PID:791156 PID:791153; identified by sequence similarity; putative.,6.983767,2.8676984,0.016551103,1.236802789844368
Plate1_Drawer3 31-Jul-2025 10-11-19,C9,fliD,VC_2140,"Flagellar hook-associated protein FliD; FILAMENT CAP Required for the morphogenesis and for the elongation of the flagellar filament by facilitating polymerization of the flagellin monomers at the tip of growing filament. Forms a capping structure, which prevents flagellin subunits (transported through the central channel of the flagellum) from leaking out without polymerization at the distal end (By similarity).",10.1734495,11.362479,0.014654339,1.095064622492237
Plate1_Drawer3 31-Jul-2025 10-11-19,D1,VC_0196,VC_0196,ATP-dependent DNA helicase RecQ; Similar to GB:M87049 SP:P15043 GB:M30198 PID:147559 PID:148221; identified by sequence similarity; putative.,9.281722,5.090067,0.023308823,1.7417822434183736
Plate1_Drawer3 31-Jul-2025 10-11-19,D10,VC_2270,VC_2270,Riboflavin,5.6167283,2.0831761,0.005660804,0.4230109727407387
Plate1_Drawer3 31-Jul-2025 10-11-19,D11,VC_2718; VC_2719,VC_2718; VC_2719,,4.7521615,-5.935182,0.031958956,2.3881747301864658
Plate1_Drawer3 31-Jul-2025 10-11-19,D12,wbeG,VC_0245,rfbG protein; Similar to GB:X59554 PID:48387; identified by sequence similarity; putative.,10.51526,4.344578,0.10431685,7.795212869364445
Plate1_Drawer3 31-Jul-2025 10-11-19,D2,VC_1933,VC_1933,Hypothetical protein; Identified by Glimmer2; putative.,11.166064,6.5355034,0.017153984,1.2818538600204261
Plate1_Drawer3 31-Jul-2025 10-11-19,D3,VC_A0001,VC_A0001,Hypothetical protein; Identified by Glimmer2; putative.,9.8812065,9.624876,0.021444943,1.602501375917572
Plate1_Drawer3 31-Jul-2025 10-11-19,D4,fadR,VC_1900,Fatty acid metabolism regulator protein; Multifunctional regulator of fatty acid metabolism.,7.401996,-0.4873032,0.09072117,6.779257923411219
Plate1_Drawer3 31-Jul-2025 10-11-19,D5,pilC,VC_2425,Type IV pilin biogenesis protein PilC; Involved in the translocation of the type IV pilin; Belongs to the GSP F family.,8.909377,8.368269,0.012705854,0.9494615358598895
Plate1_Drawer3 31-Jul-2025 10-11-19,D6,pta,VC_1097,Phosphate acetyltransferase; Involved in acetate metabolism; In the N-terminal section; belongs to the CobB/CobQ family.,11.008055,11.998893,0.010677913,0.7979209958463461
Plate1_Drawer3 31-Jul-2025 10-11-19,D7,VC_A0800,VC_A0800,creA protein; Similar to SP:P08367 GB:M13608 PID:147249 PID:147691 PID:537237; identified by sequence similarity; putative.,10.05439,2.1834323,0.06802971,5.08360893653452
Plate1_Drawer3 31-Jul-2025 10-11-19,D8,wzt,VC_0247,lipopolysaccharide/O-antigen transport protein; Similar to GB:X59554 PID:48389; identified by sequence similarity; putative.,11.324879,10.307026,0.015660381,1.170242424980724
Plate1_Drawer3 31-Jul-2025 10-11-19,D9,wbeM,VC_0250,Iron-containing alcohol dehydrogenase family protein RfbM; Similar to GB:M26941 SP:P13604 PID:144714; identified by sequence similarity; putative.,11.787084,9.527928,0.024125213,1.8027880524935176
Plate1_Drawer3 31-Jul-2025 10-11-19,E1,VC_A0759,VC_A0759,"Arginine ABC transporter, periplasmic arginine-binding protein; Similar to SP:P30859 GB:X67753 GB:X86160 PID:40931 PID:769791; identified by sequence similarity; putative; Belongs to the bacterial solute-binding protein 3 family.",11.228546,9.310862,0.01691616,1.2640821509873816
Plate1_Drawer3 31-Jul-2025 10-11-19,E10,VC_1887,VC_1887,Hypothetical protein; Identified by Glimmer2; putative.,5.127611,-6.047729,0.05794173,4.329771454652244
Plate1_Drawer3 31-Jul-2025 10-11-19,E11,VC_A0620,VC_A0620,"Thiosulfate sulfurtransferase SseA, putative; Similar to SP:P31142 GB:U00096 PID:1788869 PID:1799924; identified by sequence similarity; putative.",9.9185295,11.306162,0.01426878,1.0662532226206025
Plate1_Drawer3 31-Jul-2025 10-11-19,E12,trmJ,VC_0746,"RNA methyltransferase, TrmH family; Catalyzes the formation of 2'O-methylated cytidine (Cm32) or 2'O-methylated uridine (Um32) at position 32 in tRNA.",11.451253,12.217296,0.009328755,0.697103402098011
Plate1_Drawer3 31-Jul-2025 10-11-19,E2,VC_A0785,VC_A0785,GGDEF family protein; Similar to PID:1651932; identified by sequence similarity; putative.,10.835709,5.317538,0.041630216,3.110872265771269
Plate1_Drawer3 31-Jul-2025 10-11-19,E3,fliE,VC_2134,Flagellar hook-basal body complex protein FliE; Similar to PID:2338730; identified by sequence similarity; putative.,10.476087,-2.0382931,0.063078955,4.713657302746975
Plate1_Drawer3 31-Jul-2025 10-11-19,E4,VC_1581,VC_1581,"NADH dehydrogenase, putative; Similar to SP:P33607 PID:397909 GB:U00096 PID:1788614 PID:1799638; identified by sequence similarity; putative.",10.733618,10.903381,0.02106045,1.5737696342882903
Plate1_Drawer3 31-Jul-2025 10-11-19,E5,fliP,VC_2123,Flagellar biosynthetic protein FliP; Plays a role in the flagellum-specific transport system. Belongs to the FliP/MopC/SpaP family.,10.733328,-2.1974027,0.065833844,4.919519981561284
Plate1_Drawer3 31-Jul-2025 10-11-19,E6,lpxM,VC_0212,Lipid A biosynthesis (kdo)2-(lauroyl)-lipid IVA acyltransferase; Catalyzes the transfer of myristate from myristoyl-acyl carrier protein (ACP) to Kdo(2)-(lauroyl)-lipid IV(A) to form Kdo(2)- lipid A.,11.134069,3.1972156,0.069665775,5.2058660306005
Plate1_Drawer3 31-Jul-2025 10-11-19,E7,VC_2714,VC_2714,Transcriptional regulator OmpR; Similar to PID:2108342; identified by sequence similarity; putative.,11.2663,12.003812,0.012668907,0.9467006230266856
Plate1_Drawer3 31-Jul-2025 10-11-19,E9,VC_1154,VC_1154,Hypothetical protein; Identified by Glimmer2; putative.,11.115787,12.090956,0.011278317,0.8427869689620785
Plate1_Drawer3 31-Jul-2025 10-11-19,F10,cdgJ,VC_0137,Conserved hypothetical protein; Phosphodiesterase (PDE) that catalyzes the hydrolysis of cyclic diguanylate (c-di-GMP). Positively regulates motility and negatively regulates biofilm formation.,7.118231,5.9738517,0.021451294,1.6029759626879099
Plate1_Drawer3 31-Jul-2025 10-11-19,F11,recO,VC_2459,DNA repair protein RecO; Involved in DNA repair and RecF pathway recombination.,9.329288,7.049283,0.020756286,1.5510405821054705
Plate1_Drawer3 31-Jul-2025 10-11-19,F12,VC_A0999,VC_A0999,"Transcriptional regulator, TetR family; Similar to GB:U00096 PID:1787354; identified by sequence similarity; putative.",9.967961,9.124685,0.011919838,0.8907254636076468
Plate1_Drawer3 31-Jul-2025 10-11-19,F2,VC_2224,VC_2224,GGDEF family protein; Similar to GB:U00096 PID:1787603; identified by sequence similarity; putative.,11.83575,12.291561,0.012531691,0.9364469782024533
Plate1_Drawer3 31-Jul-2025 10-11-19,F3,VC_A1099,VC_A1099,"ABC transporter, permease protein; Similar to SP:P33591 GB:X73143 PID:404846 PID:466613 GB:U00096; identified by sequence similarity; putative.",10.812902,11.874715,0.012668236,0.946650481675261
Plate1_Drawer3 31-Jul-2025 10-11-19,F4,VC_1320,VC_1320,DNA-binding response regulator; Similar to PID:1079807 SP:P52108 GB:U00096 PID:1742647 PID:1742658; identified by sequence similarity; putative.,11.109581,12.110705,0.012356351,0.9233444676826824
Plate1_Drawer3 31-Jul-2025 10-11-19,F5,VC_1319,VC_1319,Sensor histidine kinase; Similar to GB:M36795 SP:P08336 GB:X13307 PID:145590 PID:305015; identified by sequence similarity; putative.,10.911481,11.907327,0.012975158,0.9695856290104334
Plate1_Drawer3 31-Jul-2025 10-11-19,F6,VC_A0536,VC_A0536,Conserved hypothetical protein; Identified by Glimmer2; putative.,10.975615,11.069283,0.020242898,1.5126769932454036
Plate1_Drawer3 31-Jul-2025 10-11-19,F7,VC_1414,VC_1414,"Thermostable carboxypeptidase 1; Broad specificity carboxypetidase that releases amino acids sequentially from the C-terminus, including neutral, aromatic, polar and basic residues.",8.995858,10.618179,0.01159985,0.866813942356361
Plate1_Drawer3 31-Jul-2025 10-11-19,F8,VC_A0527,VC_A0527,Conserved hypothetical protein; Identified by Glimmer2; putative.,11.178462,12.055431,0.011395373,0.8515341314543923
Plate1_Drawer3 31-Jul-2025 10-11-19,F9,argH,VC_2641,Argininosuccinate lyase; Similar to SP:P11447 GB:J01590 GB:M21446 PID:145335 PID:396307; identified by sequence similarity; putative.,10.239971,10.800844,0.009322775,0.6966565387872535
Plate1_Drawer3 31-Jul-2025 10-11-19,G10,rluE,VC_1140,Pseudouridine synthase family 1 protein; Responsible for synthesis of pseudouridine from uracil-2457 in 23S ribosomal RNA; Belongs to the pseudouridine synthase RsuA family.,8.493715,5.8172183,0.017998228,1.3449410956269816
Plate1_Drawer3 31-Jul-2025 10-11-19,G11,VC_2524,VC_2524,Conserved hypothetical protein; Catalyzes the hydrolysis of 3-deoxy-D-manno-octulosonate 8- phosphate (KDO 8-P) to 3-deoxy-D-manno-octulosonate (KDO) and inorganic phosphate; Belongs to the KdsC family.,8.770706,9.474727,0.019200932,1.4348147229349006
Plate1_Drawer3 31-Jul-2025 10-11-19,G12,VC_0900,VC_0900,GGDEF family protein; Similar to PID:1652841; identified by sequence similarity; putative.,10.679047,3.3000119,0.06555794,4.898902694790171
Plate1_Drawer3 31-Jul-2025 10-11-19,G2,VC_A0171,VC_A0171,Conserved hypothetical protein; Identified by Glimmer2; putative.,9.570561,3.726518,0.0481619,3.598960884009088
Plate1_Drawer3 31-Jul-2025 10-11-19,G3,fliJ,VC_2129,"Flagellar protein FliJ, putative; Similar to PID:1071644 SP:P52613 GB:U00096 PID:1736608 PID:1788252; identified by sequence similarity; putative.",10.457816,8.138098,0.032640833,2.4391288796428925
Plate1_Drawer3 31-Jul-2025 10-11-19,G4,VC_0161,VC_0161,Transcriptional activator IlvY; Similar to GB:L42023 SP:P44821 PID:1005575 PID:1220765 PID:1204932; identified by sequence similarity; putative; Belongs to the LysR transcriptional regulatory family.,7.615343,4.0764008,0.023203095,1.7338815805220902
Plate1_Drawer3 31-Jul-2025 10-11-19,G5,VC_0405,VC_0405,MSHA biogenesis protein MshE; Similar to PID:791156 PID:791159; identified by sequence similarity; putative.,10.498496,11.058615,0.01806297,1.3497790261395344
Plate1_Drawer3 31-Jul-2025 10-11-19,G6,VC_1295,VC_1295,Conserved hypothetical protein; Phosphodiesterase (PDE) that catalyzes the hydrolysis of cyclic diguanylate (c-di-GMP) to GMP in vitro. Increases motility and decreases biofilm formation in vivo.,11.127131,12.090019,0.012115868,0.9053740614015938
Plate1_Drawer3 31-Jul-2025 10-11-19,G7,flgD,VC_2198,Basal-body rod modification protein FlgD; Required for flagellar hook formation. May act as a scaffolding protein.,11.626661,-0.97291493,0.019160882,1.4318219343737233
Plate1_Drawer3 31-Jul-2025 10-11-19,G8,manC,VC_0241,Mannose-1-phosphate guanylyltransferase; Similar to GB:X59554 SP:Q07024 PID:48383; identified by sequence similarity; putative.,2.1665854,-0.33105728,0.087163,6.513369022669043
Plate1_Drawer3 31-Jul-2025 10-11-19,H1,flhG,VC_2067,MinD-related protein; Similar to GP:3695013; identified by sequence similarity; putative. MULTIPLE FILAMENTS,2.359948,6.0026574,0.048593946,3.631246085674566
Plate1_Drawer3 31-Jul-2025 10-11-19,H10,trpR,VC_0701,"Trp operon repressor, putative; This protein is an aporepressor. When complexed with L- tryptophan it binds the operator region of the trp operon and prevents the initiation of transcription (By similarity).",7.8089514,5.351211,0.018138664,1.3554353591570063
Plate1_Drawer3 31-Jul-2025 10-11-19,H11,greA,VC_0634,"Transcription elongation factor GreA; Necessary for efficient RNA polymerase transcription elongation past template-encoded arresting sites. The arresting sites in DNA have the property of trapping a certain fraction of elongating RNA polymerases that pass through, resulting in locked ternary complexes. Cleavage of the nascent transcript by cleavage factors such as GreA or GreB allows the resumption of elongation from the new 3'terminus. GreA releases sequences of 2 to 3 nucleotides.",7.6877594,6.4120455,0.0184716,1.3803144366202802
Plate1_Drawer3 31-Jul-2025 10-11-19,H12,VC_0419,VC_0419,Cytoplasmic axial filament protein; Similar to SP:P25537 PID:48826 PID:606187 GB:U00096 PID:1789645; identified by sequence similarity; putative.,10.426463,9.95988,0.023990035,1.7926866998812125
Plate1_Drawer3 31-Jul-2025 10-11-19,H2,VC_A0940,VC_A0940,"Transcriptional regulator, DeoR family; Similar to SP:P09392 GB:M96795 PID:146186 PID:606358 GB:U00096; identified by sequence similarity; putative.",11.588181,9.588222,0.0337492,2.5219530514078454
Plate1_Drawer3 31-Jul-2025 10-11-19,H3,ectA,VC_A0825,"L-2,4-diaminobutyric acid acetyltransferase; Catalyzes the acetylation of L-2,4-diaminobutyrate (DABA) to gamma-N-acetyl-alpha,gamma-diaminobutyric acid (ADABA) with acetyl coenzyme A.",11.042597,9.582748,0.014256513,1.0653365550231004
Plate1_Drawer3 31-Jul-2025 10-11-19,H4,VC_A0840,VC_A0840,"Deoxycytidylate deaminase, putative; Similar to SP:P33968 GB:X70289 PID:396216; identified by sequence similarity; putative.",11.239453,10.679214,0.032518186,2.429963922372912
Plate1_Drawer3 31-Jul-2025 10-11-19,H6,VC_2522,VC_2522,Conserved hypothetical protein; Identified by Glimmer2; putative.,11.251664,10.404245,0.019953026,1.4910159294300331
Plate1_Drawer3 31-Jul-2025 10-11-19,H7,glmS,VC_0487,"Glucosamine--fructose-6-phosphate aminotransferase (isomerizing); Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source.",11.09455,10.342173,0.02520626,1.8835707015745418
Plate1_Drawer3 31-Jul-2025 10-11-19,H8,manA,VC_0269,Mannose-6-phosphate isomerase; Similar to SP:P25081 GB:X57117 PID:48820; identified by sequence similarity; putative; Belongs to the mannose-6-phosphate isomerase type 1 family.,2.0706837,-0.27355036,0.1072501,8.014403806869394
Plate1_Drawer3 31-Jul-2025 10-11-19,H9,nusB,VC_2267,N utilization substance protein B; Involved in transcription antitermination. Required for transcription of ribosomal RNA (rRNA) genes. Binds specifically to the boxA antiterminator sequence of the ribosomal RNA (rrn) operons.,10.039616,10.625011,0.015612339,1.1666524237808218
Plate1_Drawer4 02-Oct-2025 11-49-46,A1,ung,VC_2359,uracil-DNA glycosylase; Excises uracil residues from the DNA which can arise as a result of misincorporation of dUMP residues by DNA polymerase or due to deamination of cytosine.,9.687941,5.6180887,0.025674962,1.918595070718135
Plate1_Drawer4 02-Oct-2025 11-49-46,A10,VC_1462,VC_1462,RstB2 protein; Similar to GP:2564358; identified by sequence similarity; putative.,8.530886,8.67095,0.012423226,0.9283417894062462
Plate1_Drawer4 02-Oct-2025 11-49-46,A12,wavA,VC_0223,"ADP-heptose--LPS heptosyltransferase II, putative; Similar to GB:L42023 SP:P44011 PID:1003930 PID:1222457 PID:1204774; identified by sequence similarity; putative.",7.282302,7.649591,0.005852441,0.43733129787178315
Plate1_Drawer4 02-Oct-2025 11-49-46,A3,VC_2311,VC_2311,HesA/MoeB/ThiF family protein; Similar to GB:D21145 PID:471103 PID:882707 GB:U00096 SP:Q46927; identified by sequence similarity; putative.,9.861634,4.762494,0.032817863,2.4523576776200513
Plate1_Drawer4 02-Oct-2025 11-49-46,A4,lipA,VC_0943,"Lipoic acid synthetase; Catalyzes the radical-mediated insertion of two sulfur atoms into the C-6 and C-8 positions of the octanoyl moiety bound to the lipoyl domains of lipoate-dependent enzymes, thereby converting the octanoylated domains into lipoylated derivatives.",4.468001,1.2090611,0.027034795,2.0202103677845864
Plate1_Drawer4 02-Oct-2025 11-49-46,A5,rsmJ,VC_0073,Conserved hypothetical protein; Specifically methylates the guanosine in position 1516 of 16S rRNA.,9.625685,5.5458183,0.025441691,1.9011635905569768
Plate1_Drawer4 02-Oct-2025 11-49-46,A6,potC,VC_1426,"Spermidine/putrescine ABC transporter, permease protein; Similar to GB:M64519 SP:P23859 PID:147328 GB:U00096 PID:1651551; identified by sequence similarity; putative.",7.1687684,6.0471497,0.017891692,1.3369800538753316
Plate1_Drawer4 02-Oct-2025 11-49-46,A7,pckA,VC_2738,Phosphoenolpyruvate carboxykinase; Involved in the gluconeogenesis. Catalyzes the conversion of oxaloacetate (OAA) to phosphoenolpyruvate (PEP) through direct phosphoryl transfer between the nucleoside triphosphate and OAA. Belongs to the phosphoenolpyruvate carboxykinase (ATP) family.,8.990798,1.7756515,0.07260898,5.425800868483142
Plate1_Drawer4 02-Oct-2025 11-49-46,A8,rluD,VC_0709,"Ribosomal large subunit pseudouridine synthase D; Responsible for synthesis of pseudouridine from uracil at positions 1911, 1915 and 1917 in 23S ribosomal RNA; Belongs to the pseudouridine synthase RluA family.",7.141242,5.853378,0.021176733,1.5824590333459525
Plate1_Drawer4 02-Oct-2025 11-49-46,B1,flgB,VC_2200,"Flagellar basal-body rod protein FlgB; Structural component of flagellum, the bacterial motility apparatus. Part of the rod structure of flagellar basal body.",6.0275083,1.4682425,0.028192362,2.10671107381196
Plate1_Drawer4 02-Oct-2025 11-49-46,B10,flgP,VC_2206,Conserved hypothetical protein; Identified by Glimmer2; putative.,7.9470367,0.42991602,0.05997065,4.481385151719505
Plate1_Drawer4 02-Oct-2025 11-49-46,B11,fliQ,VC_2122,Flagellar biosynthetic protein FliQ; Role in flagellar biosynthesis. Belongs to the FliQ/MopD/SpaQ family.,7.077937,0.9441027,0.05566131,4.159364091589076
Plate1_Drawer4 02-Oct-2025 11-49-46,B12,argF,VC_2508,Ornithine carbamoyltransferase; Reversibly catalyzes the transfer of the carbamoyl group from carbamoyl phosphate (CP) to the N(epsilon) atom of ornithine (ORN) to produce L-citrulline; Belongs to the aspartate/ornithine carbamoyltransferase superfamily. OTCase family.,9.569492,6.0948286,0.015310053,1.144063707600946
Plate1_Drawer4 02-Oct-2025 11-49-46,B2,fliS,VC_2138,Flagellar protein FliS; Similar to GB:U12816 PID:1254205; identified by sequence similarity; putative.,7.0920634,0.7374213,0.06301892,4.709171108957454
Plate1_Drawer4 02-Oct-2025 11-49-46,B3,VC_A1081,VC_A1081,Hypothetical protein; Identified by Glimmer2; putative.,7.503795,5.507984,0.013480062,1.0073152398891512
